LeaderID,ObsID,CountryCode,StartDate,EndDate,Year,TenureStart,TenureEnd,LeftOffice,Age,Female,LatinAm,Europe,Africa,Asia,MidEast
A2.5-5083,GRC-1863,350,01jan1888,31dec1888,1888,26,27,0,43,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1889,31dec1889,1889,27,28,0,44,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1890,31dec1890,1890,28,29,0,45,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1891,31dec1891,1891,29,30,0,46,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1892,31dec1892,1892,30,31,0,47,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1893,31dec1893,1893,31,32,0,48,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1894,31dec1894,1894,32,33,0,49,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1895,31dec1895,1895,33,34,0,50,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1896,31dec1896,1896,34,35,0,51,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1897,31dec1897,1897,35,36,0,52,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1898,31dec1898,1898,36,37,0,53,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,01jan1899,31dec1899,1899,37,38,0,54,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-00,31-Dec-00,1900,38,39,0,55,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-01,31-Dec-01,1901,39,40,0,56,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-02,31-Dec-02,1902,40,41,0,57,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-03,31-Dec-03,1903,41,42,0,58,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-04,31-Dec-04,1904,42,43,0,59,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-05,31-Dec-05,1905,43,44,0,60,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-06,31-Dec-06,1906,44,45,0,61,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-07,31-Dec-07,1907,45,46,0,62,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-08,31-Dec-08,1908,46,47,0,63,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-09,31-Dec-09,1909,47,48,0,64,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-10,31-Dec-10,1910,48,49,0,65,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-11,31-Dec-11,1911,49,50,0,66,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-12,31-Dec-12,1912,50,51,0,67,0,0,1,0,0,0
A2.5-5083,GRC-1863,350,1-Jan-13,18-Mar-13,1913,50,51,1,68,0,0,1,0,0,0
A2.5-5086,GRC-1913,350,18-Mar-13,31-Dec-13,1913,1,2,0,45,0,0,1,0,0,0
A2.5-5086,GRC-1913,350,1-Jan-14,31-Dec-14,1914,2,3,0,46,0,0,1,0,0,0
A2.5-5086,GRC-1913,350,1-Jan-15,31-Dec-15,1915,3,4,0,47,0,0,1,0,0,0
A2.5-5086,GRC-1913,350,1-Jan-16,31-Dec-16,1916,4,5,0,48,0,0,1,0,0,0
A2.5-5089,GRC-1917,350,27-Jun-17,31-Dec-17,1917,1,2,0,53,0,0,1,0,0,0
A2.5-5086,GRC-1913,350,1-Jan-17,12-Jun-17,1917,4,5,1,49,0,0,1,0,0,0
A2.5-5089,GRC-1917,350,1-Jan-18,31-Dec-18,1918,2,3,0,54,0,0,1,0,0,0
A2.5-5089,GRC-1917,350,1-Jan-19,31-Dec-19,1919,3,4,0,55,0,0,1,0,0,0
A2.5-5089,GRC-1917,350,1-Jan-20,18-Nov-20,1920,3,4,1,56,0,0,1,0,0,0
A2.5-5092,GRC-1920-1,350,18-Nov-20,11-Dec-20,1920,0,1,1,76,0,0,1,0,0,0
A2.5-5095,GRC-1920-2,350,11-Dec-20,31-Dec-20,1920,0,1,0,52,0,0,1,0,0,0
A2.5-5095,GRC-1920-2,350,1-Jan-21,31-Dec-21,1921,1,2,0,53,0,0,1,0,0,0
A2.5-5098,GRC-1922-1,350,27-Sep-22,27-Nov-22,1922,0,1,1,39,0,0,1,0,0,0
A2.5-5095,GRC-1920-2,350,1-Jan-22,27-Sep-22,1922,2,3,1,54,0,0,1,0,0,0
A2.5-5101,GRC-1922-2,350,27-Nov-22,31-Dec-22,1922,0,1,0,46,0,0,1,0,0,0
A2.5-5101,GRC-1922-2,350,1-Jan-23,31-Dec-23,1923,1,2,0,47,0,0,1,0,0,0
A2.5-5101,GRC-1922-2,350,1-Jan-24,24-Jan-24,1924,1,2,1,48,0,0,1,0,0,0
A2.5-5113,GRC-1924-4,350,24-Jul-24,7-Oct-24,1924,0,1,1,63,0,0,1,0,0,0
A2.5-5104,GRC-1924-1,350,24-Jan-24,19-Feb-24,1924,0,1,1,60,0,0,1,0,0,0
A2.5-5107,GRC-1924-2,350,19-Feb-24,12-Mar-24,1924,0,1,1,51,0,0,1,0,0,0
A2.5-5116,GRC-1924-5,350,7-Oct-24,31-Dec-24,1924,0,1,0,48,0,0,1,0,0,0
A2.5-5110,GRC-1924-3,350,12-Mar-24,24-Jul-24,1924,0,1,1,48,0,0,1,0,0,0
A2.5-5119,GRC-1925,350,26-Jun-25,31-Dec-25,1925,1,2,0,47,0,0,1,0,0,0
A2.5-5116,GRC-1924-5,350,1-Jan-25,26-Jun-25,1925,1,2,1,49,0,0,1,0,0,0
A2.5-5125,GRC-1926-2,350,4-Dec-26,31-Dec-26,1926,0,1,0,71,0,0,1,0,0,0
A2.5-5122,GRC-1926-1,350,23-Aug-26,4-Dec-26,1926,0,1,1,47,0,0,1,0,0,0
A2.5-5119,GRC-1925,350,1-Jan-26,22-Aug-26,1926,1,2,1,48,0,0,1,0,0,0
A2.5-5125,GRC-1926-2,350,1-Jan-27,31-Dec-27,1927,1,2,0,72,0,0,1,0,0,0
A2.5-5128,GRC-1928,350,4-Jul-28,31-Dec-28,1928,0,1,0,64,0,0,1,0,0,0
A2.5-5125,GRC-1926-2,350,1-Jan-28,4-Jul-28,1928,2,3,1,73,0,0,1,0,0,0
A2.5-5128,GRC-1928,350,1-Jan-29,31-Dec-29,1929,1,2,0,65,0,0,1,0,0,0
A2.5-5128,GRC-1928,350,1-Jan-30,31-Dec-30,1930,2,3,0,66,0,0,1,0,0,0
A2.5-5128,GRC-1928,350,1-Jan-31,31-Dec-31,1931,3,4,0,67,0,0,1,0,0,0
A2.5-5131,GRC-1932-1,350,26-May-32,5-Jun-32,1932,0,1,1,56,0,0,1,0,0,0
A2.5-5128,GRC-1928,350,1-Jan-32,26-May-32,1932,4,5,1,68,0,0,1,0,0,0
A2.5-5134,GRC-1932-2,350,5-Jun-32,3-Nov-32,1932,0,1,1,68,0,0,1,0,0,0
A2.5-5137,GRC-1932-3,350,4-Nov-32,31-Dec-32,1932,0,1,0,64,0,0,1,0,0,0
A2.5-5137,GRC-1932-3,350,1-Jan-33,11-Jan-33,1933,0,1,1,65,0,0,1,0,0,0
A2.5-5140,GRC-1933-1,350,16-Jan-33,6-Mar-33,1933,0,1,1,69,0,0,1,0,0,0
A2.5-5146,GRC-1933-3,350,10-Mar-33,31-Dec-33,1933,1,2,0,65,0,0,1,0,0,0
A2.5-5143,GRC-1933-2,350,6-Mar-33,10-Mar-33,1933,0,1,1,54,0,0,1,0,0,0
A2.5-5146,GRC-1933-3,350,1-Jan-34,31-Dec-34,1934,2,3,0,66,0,0,1,0,0,0
A2.5-5152,GRC-1935-2,350,30-Nov-35,31-Dec-35,1935,0,1,0,59,0,0,1,0,0,0
A2.5-5149,GRC-1935-1,350,10-Oct-35,30-Nov-35,1935,0,1,1,56,0,0,1,0,0,0
A2.5-5146,GRC-1933-3,350,1-Jan-35,10-Oct-35,1935,3,4,1,67,0,0,1,0,0,0
A2.5-5152,GRC-1935-2,350,1-Jan-36,12-Apr-36,1936,0,1,1,60,0,0,1,0,0,0
A2.5-5155,GRC-1936,350,22-Apr-36,31-Dec-36,1936,1,2,0,65,0,0,1,0,0,0
A2.5-5155,GRC-1936,350,1-Jan-37,31-Dec-37,1937,2,3,0,66,0,0,1,0,0,0
A2.5-5155,GRC-1936,350,1-Jan-38,31-Dec-38,1938,3,4,0,67,0,0,1,0,0,0
A2.5-5155,GRC-1936,350,1-Jan-39,31-Dec-39,1939,4,5,0,68,0,0,1,0,0,0
A2.5-5155,GRC-1936,350,1-Jan-40,31-Dec-40,1940,5,6,0,69,0,0,1,0,0,0
A2.5-5158,GRC-1941-1,350,29-Jan-41,18-Apr-41,1941,0,1,1,56,0,0,1,0,0,0
A2.5-5155,GRC-1936,350,1-Jan-41,29-Jan-41,1941,5,6,1,70,0,0,1,0,0,0
A2.5-5161,GRC-1941-2,350,21-Apr-41,29-Apr-41,1941,0,1,1,59,0,0,1,0,0,0
A2.5-5164,GRC-1944,350,18-Oct-44,31-Dec-44,1944,0,1,0,56,0,0,1,0,0,0
A2.5-5173,GRC-1945-3,350,17-Oct-45,1-Nov-45,1945,0,1,1,54,0,0,1,0,0,0
A2.5-5176,GRC-1945-4,350,1-Nov-45,22-Nov-45,1945,0,1,1,43,0,0,1,0,0,0
A2.5-5167,GRC-1945-1,350,3-Jan-45,9-Apr-45,1945,0,1,1,62,0,0,1,0,0,0
A2.5-5164,GRC-1944,350,1-Jan-45,3-Jan-45,1945,0,1,1,57,0,0,1,0,0,0
A2.5-5170,GRC-1945-2,350,9-Apr-45,9-Oct-45,1945,1,2,1,61,0,0,1,0,0,0
A2.5-5179,GRC-1945-5,350,22-Nov-45,31-Dec-45,1945,0,1,0,84,0,0,1,0,0,0
A2.5-5182,GRC-1946-1,350,4-Apr-46,18-Apr-46,1946,0,1,1,65,0,0,1,0,0,0
A2.5-5179,GRC-1945-5,350,1-Jan-46,4-Apr-46,1946,0,1,1,85,0,0,1,0,0,0
A2.5-5185,GRC-1946-2,350,18-Apr-46,31-Dec-46,1946,1,2,0,62,0,0,1,0,0,0
A2.5-5191,GRC-1947-2,350,29-Aug-47,5-Sep-47,1947,0,1,1,63,0,0,1,0,0,0
A2.5-5185,GRC-1946-2,350,1-Jan-47,22-Jan-47,1947,1,2,1,63,0,0,1,0,0,0
A2.5-5188,GRC-1947-1,350,25-Jan-47,25-Aug-47,1947,1,2,1,74,0,0,1,0,0,0
A2.5-5194,GRC-1947-3,350,8-Sep-47,31-Dec-47,1947,0,1,0,86,0,0,1,0,0,0
A2.5-5194,GRC-1947-3,350,1-Jan-48,31-Dec-48,1948,1,2,0,87,0,0,1,0,0,0
A2.5-5197,GRC-1949,350,30-Jun-49,31-Dec-49,1949,1,2,0,74,0,0,1,0,0,0
A2.5-5194,GRC-1947-3,350,1-Jan-49,24-Jun-49,1949,2,3,1,88,0,0,1,0,0,0
A2.5-5203,GRC-1950-2,350,23-Mar-50,15-Apr-50,1950,0,1,1,56,0,0,1,0,0,0
A2.5-5206,GRC-1950-3,350,15-Apr-50,21-Aug-50,1950,0,1,1,67,0,0,1,0,0,0
A2.5-5197,GRC-1949,350,1-Jan-50,6-Jan-50,1950,1,2,1,75,0,0,1,0,0,0
A2.5-5200,GRC-1950-1,350,6-Jan-50,5-Mar-50,1950,0,1,1,70,0,0,1,0,0,0
A2.5-5209,GRC-1950-4,350,21-Aug-50,31-Dec-50,1950,0,1,0,56,0,0,1,0,0,0
A2.5-5212,GRC-1951,350,1-Nov-51,31-Dec-51,1951,0,1,0,68,0,0,1,0,0,0
A2.5-5209,GRC-1950-4,350,1-Jan-51,1-Nov-51,1951,1,2,1,57,0,0,1,0,0,0
A2.5-5218,GRC-1952-2,350,19-Nov-52,31-Dec-52,1952,0,1,0,69,0,0,1,0,0,0
A2.5-5215,GRC-1952-1,350,11-Oct-52,19-Nov-52,1952,0,1,1,60,0,0,1,0,0,0
A2.5-5212,GRC-1951,350,1-Jan-52,11-Oct-52,1952,1,2,1,69,0,0,1,0,0,0
A2.5-5218,GRC-1952-2,350,1-Jan-53,31-Dec-53,1953,1,2,0,70,0,0,1,0,0,0
A2.5-5218,GRC-1952-2,350,1-Jan-54,31-Dec-54,1954,2,3,0,71,0,0,1,0,0,0
A2.5-5224,GRC-1955-2,350,6-Oct-55,31-Dec-55,1955,0,1,0,48,0,0,1,0,0,0
A2.5-5221,GRC-1955-1,350,4-Oct-55,6-Oct-55,1955,0,1,1,57,0,0,1,0,0,0
A2.5-5218,GRC-1952-2,350,1-Jan-55,4-Oct-55,1955,3,4,1,72,0,0,1,0,0,0
A2.5-5224,GRC-1955-2,350,1-Jan-56,31-Dec-56,1956,1,2,0,49,0,0,1,0,0,0
A2.5-5224,GRC-1955-2,350,1-Jan-57,31-Dec-57,1957,2,3,0,50,0,0,1,0,0,0
A2.5-5230,GRC-1958-2,350,17-May-58,31-Dec-58,1958,1,2,0,51,0,0,1,0,0,0
A2.5-5227,GRC-1958-1,350,5-Mar-58,17-May-58,1958,0,1,1,68,0,0,1,0,0,0
A2.5-5224,GRC-1955-2,350,1-Jan-58,5-Mar-58,1958,2,3,1,51,0,0,1,0,0,0
A2.5-5230,GRC-1958-2,350,1-Jan-59,31-Dec-59,1959,2,3,0,52,0,0,1,0,0,0
A2.5-5230,GRC-1958-2,350,1-Jan-60,31-Dec-60,1960,3,4,0,53,0,0,1,0,0,0
A2.5-5233,GRC-1961-1,350,20-Sep-61,4-Nov-61,1961,0,1,1,63,0,0,1,0,0,0
A2.5-5230,GRC-1958-2,350,1-Jan-61,20-Sep-61,1961,3,4,1,54,0,0,1,0,0,0
A2.5-5236,GRC-1961-2,350,4-Nov-61,31-Dec-61,1961,0,1,0,54,0,0,1,0,0,0
A2.5-5236,GRC-1961-2,350,1-Jan-62,31-Dec-62,1962,1,2,0,55,0,0,1,0,0,0
A2.5-5248,GRC-1963-4,350,31-Dec-63,31-Dec-63,1963,0,1,0,63,0,0,1,0,0,0
A2.5-5245,GRC-1963-3,350,8-Nov-63,24-Dec-63,1963,0,1,1,75,0,0,1,0,0,0
A2.5-5242,GRC-1963-2,350,29-Sep-63,8-Nov-63,1963,0,1,1,63,0,0,1,0,0,0
A2.5-5239,GRC-1963-1,350,17-Jun-63,29-Sep-63,1963,0,1,1,64,0,0,1,0,0,0
A2.5-5236,GRC-1961-2,350,1-Jan-63,11-Jun-63,1963,2,3,1,56,0,0,1,0,0,0
A2.5-5248,GRC-1963-4,350,1-Jan-64,18-Feb-64,1964,0,1,1,64,0,0,1,0,0,0
A2.5-5251,GRC-1964,350,18-Feb-64,31-Dec-64,1964,1,2,0,76,0,0,1,0,0,0
A2.5-5260,GRC-1965-3,350,17-Sep-65,31-Dec-65,1965,0,1,0,67,0,0,1,0,0,0
A2.5-5254,GRC-1965-1,350,15-Jul-65,5-Aug-65,1965,0,1,1,72,0,0,1,0,0,0
A2.5-5251,GRC-1964,350,1-Jan-65,15-Jul-65,1965,1,2,1,77,0,0,1,0,0,0
A2.5-5257,GRC-1965-2,350,20-Aug-65,29-Aug-65,1965,0,1,1,58,0,0,1,0,0,0
A2.5-5260,GRC-1965-3,350,1-Jan-66,22-Dec-66,1966,1,2,1,68,0,0,1,0,0,0
A2.5-5263,GRC-1966,350,22-Dec-66,31-Dec-66,1966,0,1,0,66,0,0,1,0,0,0
A2.5-5269,GRC-1967-2,350,21-Apr-67,13-Dec-67,1967,1,2,1,66,0,0,1,0,0,0
A2.5-5263,GRC-1966,350,1-Jan-67,30-Mar-67,1967,0,1,1,67,0,0,1,0,0,0
A2.5-5266,GRC-1967-1,350,3-Apr-67,21-Apr-67,1967,0,1,1,65,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,13-Dec-67,31-Dec-67,1967,0,1,0,48,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,1-Jan-68,31-Dec-68,1968,1,2,0,49,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,1-Jan-69,31-Dec-69,1969,2,3,0,50,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,1-Jan-70,31-Dec-70,1970,3,4,0,51,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,1-Jan-71,31-Dec-71,1971,4,5,0,52,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,1-Jan-72,31-Dec-72,1972,5,6,0,53,0,0,1,0,0,0
A2.5-5275,GRC-1973,350,25-Nov-73,31-Dec-73,1973,0,1,0,56,0,0,1,0,0,0
A2.5-5272,GRC-1967-3,350,1-Jan-73,25-Nov-73,1973,6,7,1,54,0,0,1,0,0,0
A2.5-5275,GRC-1973,350,1-Jan-74,24-Jul-74,1974,1,2,1,57,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,24-Jul-74,31-Dec-74,1974,0,1,0,67,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,1-Jan-75,31-Dec-75,1975,1,2,0,68,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,1-Jan-76,31-Dec-76,1976,2,3,0,69,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,1-Jan-77,31-Dec-77,1977,3,4,0,70,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,1-Jan-78,31-Dec-78,1978,4,5,0,71,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,1-Jan-79,31-Dec-79,1979,5,6,0,72,0,0,1,0,0,0
A2.5-5278,GRC-1974,350,1-Jan-80,9-May-80,1980,6,7,1,73,0,0,1,0,0,0
A2.5-5281,GRC-1980,350,9-May-80,31-Dec-80,1980,1,2,0,62,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,21-Oct-81,31-Dec-81,1981,0,1,0,62,0,0,1,0,0,0
A2.5-5281,GRC-1980,350,1-Jan-81,21-Oct-81,1981,1,2,1,63,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-82,31-Dec-82,1982,1,2,0,63,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-83,31-Dec-83,1983,2,3,0,64,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-84,31-Dec-84,1984,3,4,0,65,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-85,31-Dec-85,1985,4,5,0,66,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-86,31-Dec-86,1986,5,6,0,67,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-87,31-Dec-87,1987,6,7,0,68,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-88,31-Dec-88,1988,7,8,0,69,0,0,1,0,0,0
A2.5-5290,GRC-1989-2,350,11-Oct-89,23-Nov-89,1989,0,1,1,66,0,0,1,0,0,0
A2.5-5293,GRC-1989-3,350,28-Nov-89,31-Dec-89,1989,0,1,0,85,0,0,1,0,0,0
A2.5-5284,GRC-1981,350,1-Jan-89,2-Jul-89,1989,8,9,1,70,0,0,1,0,0,0
A2.5-5287,GRC-1989-1,350,2-Jul-89,11-Oct-89,1989,0,1,1,62,0,0,1,0,0,0
A2.5-5293,GRC-1989-3,350,1-Jan-90,10-Apr-90,1990,0,1,1,86,0,0,1,0,0,0
A2.5-5296,GRC-1990,350,11-Apr-90,31-Dec-90,1990,1,2,0,72,0,0,1,0,0,0
A2.5-5296,GRC-1990,350,1-Jan-91,31-Dec-91,1991,2,3,0,73,0,0,1,0,0,0
A2.5-5296,GRC-1990,350,1-Jan-92,31-Dec-92,1992,3,4,0,74,0,0,1,0,0,0
A2.5-5296,GRC-1990,350,1-Jan-93,13-Oct-93,1993,4,5,1,75,0,0,1,0,0,0
A2.5-5299,GRC-1993,350,13-Oct-93,31-Dec-93,1993,0,1,0,74,0,0,1,0,0,0
A2.5-5299,GRC-1993,350,1-Jan-94,31-Dec-94,1994,1,2,0,75,0,0,1,0,0,0
A2.5-5302,GRC-1995,350,20-Nov-95,31-Dec-95,1995,0,1,0,NA,0,0,1,0,0,0
A2.5-5299,GRC-1993,350,1-Jan-95,20-Nov-95,1995,2,3,1,76,0,0,1,0,0,0
A2.5-5302,GRC-1995,350,1-Jan-96,22-Jan-96,1996,0,1,1,NA,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,22-Jan-96,31-Dec-96,1996,1,2,0,60,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-97,31-Dec-97,1997,2,3,0,61,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-98,31-Dec-98,1998,3,4,0,62,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-99,31-Dec-99,1999,4,5,0,63,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-00,31-Dec-00,2000,5,6,0,64,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-01,31-Dec-01,2001,6,7,0,65,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-02,31-Dec-02,2002,7,8,0,66,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-03,31-Dec-03,2003,8,9,0,67,0,0,1,0,0,0
A2.5-5305,GRC-1996,350,1-Jan-04,10-Mar-04,2004,8,9,0,68,0,0,1,0,0,0
A2.5-5308,GRC-2004,350,10-Mar-04,31-Dec-04,2004,1,2,0,48,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,16-Aug-60,31-Dec-60,1960,0,1,0,47,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-61,31-Dec-61,1961,1,2,0,48,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-62,31-Dec-62,1962,2,3,0,49,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-63,31-Dec-63,1963,3,4,0,50,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-64,31-Dec-64,1964,4,5,0,51,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-65,31-Dec-65,1965,5,6,0,52,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-66,31-Dec-66,1966,6,7,0,53,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-67,31-Dec-67,1967,7,8,0,54,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-68,31-Dec-68,1968,8,9,0,55,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-69,31-Dec-69,1969,9,10,0,56,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-70,31-Dec-70,1970,10,11,0,57,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-71,31-Dec-71,1971,11,12,0,58,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-72,31-Dec-72,1972,12,13,0,59,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-73,31-Dec-73,1973,13,14,0,60,0,0,1,0,0,0
A2.5-5320,CYP-1974-3,352,7-Dec-74,31-Dec-74,1974,0,1,0,61,0,0,1,0,0,0
A2.5-5311,CYP-1960,352,1-Jan-74,15-Jul-74,1974,14,15,1,61,0,0,1,0,0,0
A2.5-5317,CYP-1974-2,352,23-Jul-74,7-Dec-74,1974,0,1,1,55,0,0,1,0,0,0
A2.5-5314,CYP-1974-1,352,16-Jul-74,23-Jul-74,1974,0,1,1,39,0,0,1,0,0,0
A2.5-5320,CYP-1974-3,352,1-Jan-75,31-Dec-75,1975,1,2,0,62,0,0,1,0,0,0
A2.5-5320,CYP-1974-3,352,1-Jan-76,31-Dec-76,1976,2,3,0,63,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,3-Aug-77,31-Dec-77,1977,0,1,0,45,0,0,1,0,0,0
A2.5-5320,CYP-1974-3,352,1-Jan-77,3-Aug-77,1977,3,4,1,64,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-78,31-Dec-78,1978,1,2,0,46,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-79,31-Dec-79,1979,2,3,0,47,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-80,31-Dec-80,1980,3,4,0,48,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-81,31-Dec-81,1981,4,5,0,49,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-82,31-Dec-82,1982,5,6,0,50,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-83,31-Dec-83,1983,6,7,0,51,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-84,31-Dec-84,1984,7,8,0,52,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-85,31-Dec-85,1985,8,9,0,53,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-86,31-Dec-86,1986,9,10,0,54,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-87,31-Dec-87,1987,10,11,0,55,0,0,1,0,0,0
A2.5-5323,CYP-1977,352,1-Jan-88,28-Feb-88,1988,11,12,1,56,0,0,1,0,0,0
A2.5-5326,CYP-1988,352,28-Feb-88,31-Dec-88,1988,1,2,0,57,0,0,1,0,0,0
A2.5-5326,CYP-1988,352,1-Jan-89,31-Dec-89,1989,2,3,0,58,0,0,1,0,0,0
A2.5-5326,CYP-1988,352,1-Jan-90,31-Dec-90,1990,3,4,0,59,0,0,1,0,0,0
A2.5-5326,CYP-1988,352,1-Jan-91,31-Dec-91,1991,4,5,0,60,0,0,1,0,0,0
A2.5-5326,CYP-1988,352,1-Jan-92,31-Dec-92,1992,5,6,0,61,0,0,1,0,0,0
A2.5-5326,CYP-1988,352,1-Jan-93,28-Feb-93,1993,5,6,1,62,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,28-Feb-93,31-Dec-93,1993,1,2,0,74,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-94,31-Dec-94,1994,2,3,0,75,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-95,31-Dec-95,1995,3,4,0,76,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-96,31-Dec-96,1996,4,5,0,77,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-97,31-Dec-97,1997,5,6,0,78,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-98,31-Dec-98,1998,6,7,0,79,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-99,31-Dec-99,1999,7,8,0,80,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-00,31-Dec-00,2000,8,9,0,81,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-01,31-Dec-01,2001,9,10,0,82,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-02,31-Dec-02,2002,10,11,0,83,0,0,1,0,0,0
A2.5-5329,CYP-1993,352,1-Jan-03,28-Feb-03,2003,10,11,1,84,0,0,1,0,0,0
A2.5-5332,CYP-2003,352,28-Feb-03,31-Dec-03,2003,1,2,0,69,0,0,1,0,0,0
A2.5-5332,CYP-2003,352,1-Jan-04,31-Dec-04,2004,2,3,0,70,0,0,1,0,0,0
A2.5-5335,BUL-1887,355,07aug1887,31dec1887,1887,0,1,0,26,0,0,1,0,0,0
A2.5-5335,BUL-1887,355,01jan1888,31dec1888,1888,1,2,0,27,0,0,1,0,0,0
A2.5-5335,BUL-1887,355,01jan1889,31dec1889,1889,2,3,0,28,0,0,1,0,0,0
A2.5-5335,BUL-1887,355,01jan1890,31dec1890,1890,3,4,0,29,0,0,1,0,0,0
A2.5-5335,BUL-1887,355,01jan1891,31dec1891,1891,4,5,0,30,0,0,1,0,0,0
